UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
6566,1981,Female,"$25,001 - $50,000",Single (w/kids),Bachelor's Degree,Independent,0,,Yes,No,No,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,Yes,No,No,No,Giving,No,No,Idealist,No,Yes,Hot headed,Odd hours,Yes,Happy,No,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,No,No,Yes,No,Mysterious,Yes,Yes,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,Yes,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Own,Pessimist,Dad,No,No,Yes,Yes,Nope,No,No,No,Yes,Yes,No,Yes,No,No,Yes,100
6571,1936,Male,"$75,000 - $100,000",Married (no kids),Bachelor's Degree,Republican,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,,Yes,Right,Yes,Yes,Yes,,,,,,,,,,,,,,,,Talk,Technology,No,,,,,Demanding,No,PC,Yes,,No,,,,,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,,,,,,,,,,,,,,,,,,,,No,Yes,,Yes,Yes,Yes,No,,29
6574,1996,Male,,Single (no kids),Current K-12,Democrat,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Hot headed,Standard hours,,Right,Yes,No,No,No,,,,,,,,,,,,,,,,,No,,,No,,,No,PC,,,,,,,,In-person,No,No,Yes,,,,,,,,,,No,No,No,No,,,Optimist,Dad,,No,Yes,Yes,,,,,No,Yes,No,Yes,No,No,No,31
6575,NA,Female,,Married (w/kids),,Democrat,0,Yes,No,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,No,Science,Try first,No,No,No,Yes,Giving,Yes,No,Pragmatist,No,No,Hot headed,Standard hours,Yes,Happy,No,Yes,Yes,No,A.M.,No,End,No,No,Me,Yes,Yes,No,Yes,No,Mysterious,Yes,Yes,Tunes,Technology,No,Yes,Yes,No,No,Demanding,No,PC,No,Cautious,Yes,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Own,Pessimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,No,No,Yes,No,No,No,101
6576,1993,Female,,,Current Undergraduate,Independent,1,No,No,No,No,No,No,Public,No,Yes,Yes,No,No,No,Yes,Art,Try first,Yes,Yes,Yes,No,Receiving,No,Yes,Pragmatist,No,Yes,Hot headed,Standard hours,No,Right,No,Yes,No,No,P.M.,No,Start,Yes,No,Circumstances,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Rent,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,101
6577,1982,Male,,Domestic Partners (no kids),Bachelor's Degree,Independent,1,No,Yes,No,No,No,No,Public,No,,,Yes,Yes,Yes,Yes,Science,Study first,Yes,No,Yes,No,Giving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,No,,Yes,Yes,No,No,A.M.,Yes,Start,No,No,Me,Yes,Yes,Yes,Yes,No,TMI,No,No,Tunes,People,No,Yes,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,Yes,Yes!,No,Space,No,Online,Yes,No,Yes,Yes,Yay people!,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Rent,Pessimist,Mom,No,Yes,No,Yes,Nope,No,No,No,Yes,No,Yes,Yes,No,No,,97
6579,1978,Male,"$50,000 - $74,999",,Master's Degree,Republican,0,,Yes,No,Yes,Yes,No,Public,Yes,Yes,No,No,No,Yes,Yes,Art,Try first,No,Yes,Yes,No,Giving,Yes,Yes,Pragmatist,No,Yes,Cool headed,Standard hours,No,Right,Yes,Yes,Yes,No,P.M.,Yes,Start,No,Yes,Circumstances,No,Yes,Yes,No,No,Mysterious,Yes,Yes,Tunes,People,No,No,Yes,No,Yes,Supportive,Yes,PC,Yes,Cautious,No,Umm...,Yes,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Own,Pessimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,No,No,100
6580,1949,Male,"$50,000 - $74,999",Married (no kids),Doctoral Degree,Independent,1,,,No,,,Yes,Public,No,No,No,No,No,No,Yes,,,,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,,Yes,Happy,Yes,,Yes,No,,Yes,Start,Yes,No,Me,,No,No,,Yes,,,Yes,,People,Yes,,,,Yes,,,,,,,,,,,,,,,Yes,Yay people!,,,,No,No,Yes,,No,No,No,Yes,,Rent,,Mom,,No,No,Yes,,,No,,No,Yes,Yes,Yes,,No,Yes,58
6582,1995,Female,"over $150,000",Single (no kids),Current K-12,Democrat,0,,,,,,,,No,No,Yes,,,,,,,,,,,,,Yes,Idealist,No,Yes,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,No,No,TMI,No,No,Tunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,Yes,No,Yes,Yes,37
6590,1948,Male,"over $150,000",Married (no kids),Master's Degree,Republican,1,,No,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,No,Yes,Science,Study first,No,Yes,No,No,Giving,Yes,Yes,Idealist,No,No,,,,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,No,Yes,Circumstances,Yes,Yes,No,Yes,No,Mysterious,Yes,Yes,Talk,People,Yes,Yes,No,Yes,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Socialize,No,In-person,No,Yes,,Yes,Grrr people,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Own,Optimist,Mom,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,96
6593,NA,,,,,,1,Yes,Yes,No,Yes,No,Yes,Public,No,No,No,No,No,No,Yes,Science,Study first,No,No,No,No,Receiving,Yes,Yes,Pragmatist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,End,Yes,Yes,Me,No,Yes,Yes,Yes,No,TMI,No,No,Tunes,People,Yes,Yes,No,No,Yes,Supportive,No,PC,No,Cautious,No,Umm...,No,Space,No,Online,No,Yes,Yes,Yes,Grrr people,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Own,Optimist,Dad,No,No,No,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,101
6594,NA,,,,,,0,No,No,No,No,,,,,,,,,,,,,No,Yes,,No,,No,No,Pragmatist,No,Yes,Cool headed,Standard hours,,Right,No,Yes,No,No,P.M.,Yes,End,No,No,Me,Yes,,No,No,,,No,,Tunes,Technology,,,,No,Yes,,No,PC,,Cautious,,,,,,,No,No,,,,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Nope,Yes,No,No,Yes,,No,,,,,63
6596,1995,Male,"$50,000 - $74,999",Single (no kids),Current Undergraduate,Republican,1,No,No,Yes,No,No,Yes,Public,Yes,No,No,Yes,Yes,No,No,Science,Study first,No,Yes,Yes,Yes,Giving,No,No,Idealist,No,No,Cool headed,Odd hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,End,No,No,Me,No,No,Yes,Yes,No,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,Yes,Yes,Supportive,No,PC,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,Yes,Yes,Yes,Yay people!,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Rent,Optimist,Dad,Yes,Yes,Yes,Yes,Check!,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,101
6598,NA,,,,,,0,No,No,No,No,No,No,Public,No,Yes,No,No,Yes,No,Yes,Art,Try first,Yes,Yes,No,Yes,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,No,Yes,TMI,No,No,Talk,People,No,No,Yes,No,No,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,,,,,,No,No,No,Yes,No,Yes,No,Yes,No,Own,Pessimist,Mom,No,No,Yes,No,Nope,Yes,Yes,No,Yes,Yes,No,Yes,No,No,,95
6599,NA,,,,,,1,,Yes,,,,Yes,Public,Yes,Yes,Yes,,,,,,,,,,,,No,No,Idealist,No,No,,,,,,,,,,Yes,Start,Yes,No,,Yes,Yes,Yes,No,No,Mysterious,Yes,,Tunes,Technology,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,,,,No,,,,,,,,,,Yes,Yes,,,,,,,Yes,No,Yes,No,No,,35
6600,1971,Female,"over $150,000",Married (w/kids),Bachelor's Degree,Libertarian,0,,,No,,No,Yes,Public,Yes,Yes,No,Yes,Yes,No,Yes,Science,Study first,Yes,Yes,No,No,Giving,No,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Happy,No,Yes,Yes,No,P.M.,No,Start,Yes,No,Me,No,No,No,Yes,Yes,TMI,Yes,Yes,Talk,Technology,No,No,Yes,No,Yes,Supportive,Yes,PC,Yes,Risk-friendly,Yes,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,98
6601,1948,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Republican,0,,,,,,,,No,Yes,No,No,Yes,No,Yes,Science,Study first,Yes,Yes,Yes,Yes,Giving,,,,,,,,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,Yes,Me,,Yes,No,,No,Mysterious,No,Yes,Talk,Technology,Yes,Yes,No,No,Yes,Demanding,No,PC,Yes,Risk-friendly,No,Yes!,No,Space,No,,,,,,,,,,,,,,No,Yes,No,Yes,No,Own,Pessimist,Dad,No,Yes,,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,70
6602,NA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,,No,Happy,Yes,Yes,No,Yes,A.M.,No,End,Yes,No,Me,,,,,,,,,,,,,,No,Yes,,Yes,PC,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,No,No,,,,,,,,Yes,21
6603,NA,,,,,Democrat,1,,Yes,No,Yes,Yes,No,Private,,No,No,,,,,,,,,Yes,No,,No,Yes,,Yes,Yes,Cool headed,Odd hours,,,,,,,P.M.,,,,,,,Yes,,Yes,,,,,,,,,,Yes,Yes,Supportive,,PC,,,,,,,,,,,Yes,Yes,Yay people!,Yes,Yes,Yes,,,,,,,,,,,Optimist,Mom,,,,,,,No,No,Yes,,Yes,Yes,Yes,No,Yes,39
6605,NA,Female,,,,Independent,0,No,No,No,Yes,No,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Study first,No,No,Yes,No,Giving,Yes,No,Pragmatist,Yes,Yes,Cool headed,Odd hours,Yes,Happy,No,Yes,No,Yes,P.M.,No,End,Yes,No,Me,Yes,No,Yes,Yes,No,Mysterious,Yes,No,Tunes,People,No,No,Yes,No,Yes,,No,,No,Cautious,No,Umm...,,Space,No,,,No,Yes,Yes,Grrr people,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Own,Pessimist,Mom,Yes,Yes,Yes,Yes,Check!,No,No,Yes,Yes,Yes,No,Yes,No,No,No,96
6607,1990,Female,"$25,001 - $50,000",Married (no kids),Bachelor's Degree,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunes,People,No,Yes,Yes,No,Yes,Supportive,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,Optimist,Mom,No,Yes,Yes,Yes,Nope,Yes,No,No,No,,No,Yes,No,No,,24
6610,1985,Male,"$75,000 - $100,000",Single (no kids),Master's Degree,Libertarian,0,,,,,No,Yes,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,No,,No,,Yes,In-person,Yes,No,Yes,No,Grrr people,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Rent,Pessimist,Dad,No,Yes,Yes,Yes,Nope,Yes,Yes,No,Yes,,No,Yes,No,Yes,Yes,42
6611,1977,Female,"$100,001 - $150,000",Married (w/kids),Master's Degree,Democrat,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Yes,No,TMI,No,No,,,,,,,,,No,Mac,,,,,,,,,,,,,,,No,No,,,,,No,No,Yes,Yes,,,Optimist,Mom,No,,,,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,,27
6612,1961,Male,"over $150,000",Married (no kids),Bachelor's Degree,Independent,0,,,,,,,,,,,No,Yes,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,Yes,Yes,No,,20
6615,1998,Female,,Single (no kids),Current K-12,Democrat,0,No,Yes,No,No,Yes,Yes,Public,Yes,No,No,,No,Yes,Yes,Art,Study first,Yes,Yes,,No,Receiving,No,No,,No,No,,Standard hours,,Happy,Yes,No,No,No,P.M.,Yes,End,,No,Circumstances,Yes,No,No,No,No,,No,,Tunes,People,No,Yes,Yes,Yes,No,,No,PC,No,Cautious,No,,No,,No,In-person,No,Yes,Yes,Yes,Yay people!,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,No,Yes,Yes,Yes,,No,No,89
6616,1986,Male,"$25,001 - $50,000",Married (no kids),Bachelor's Degree,,1,,Yes,No,No,Yes,Yes,Public,,No,No,Yes,Yes,,Yes,Science,Try first,No,No,Yes,Yes,Receiving,No,,,,,,,No,Right,Yes,Yes,No,,P.M.,,End,,No,Circumstances,,Yes,Yes,No,Yes,,Yes,No,Tunes,People,,,,Yes,,,,,Yes,Risk-friendly,No,Yes!,No,,No,In-person,Yes,Yes,,Yes,Grrr people,No,No,No,No,,No,No,No,No,No,No,Yes,Rent,,Dad,No,Yes,No,Yes,Check!,Yes,No,No,Yes,Yes,Yes,,,,Yes,73
6622,NA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,No,Pragmatist,Yes,No,Hot headed,Standard hours,No,Right,Yes,Yes,No,Yes,A.M.,No,Start,No,Yes,Circumstances,Yes,No,No,No,No,Mysterious,No,No,Tunes,People,Yes,,,,,,,,,,,,,,,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,No,Yes,No,,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,,,,Yes,No,Yes,No,Yes,,60
6623,1994,Female,"$75,000 - $100,000",Single (no kids),Current Undergraduate,Democrat,0,Yes,Yes,Yes,No,Yes,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Art,Try first,Yes,Yes,Yes,No,Giving,Yes,,,No,Yes,Hot headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,No,Start,Yes,No,Circumstances,No,,No,Yes,Yes,TMI,No,Yes,Tunes,People,Yes,Yes,No,Yes,Yes,Supportive,Yes,PC,Yes,Cautious,Yes,Yes!,No,Socialize,Yes,In-person,No,No,Yes,Yes,Yay people!,No,No,Yes,Yes,Yes,No,No,,Yes,No,No,No,Rent,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,,96
6624,1990,Female,"$25,001 - $50,000",Married (w/kids),High School Diploma,Democrat,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Standard hours,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Own,Pessimist,,Yes,Yes,Yes,,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,23
6627,1998,Male,,,Current K-12,Republican,1,,,,,Yes,,Private,No,Yes,No,,,,,,,,,,,,,,,,Yes,Cool headed,Standard hours,,Right,No,,,Yes,,No,,Yes,No,,Yes,Yes,Yes,Yes,No,Mysterious,Yes,,,,,,,,,Supportive,,Mac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,No,25
6628,1970,Female,"$25,001 - $50,000",Single (no kids),Associate's Degree,,0,,,,,,,,,,,,,,,,,,,,,,,No,,,,Hot headed,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,,,,,,Cautious,No,Umm...,No,Space,No,In-person,Yes,,,,,,,,,Yes,Yes,No,,,,,,,,,,,,,Nope,Yes,Yes,No,,,No,,,,Yes,21
6630,NA,Male,"over $150,000",Married (no kids),Bachelor's Degree,Independent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talk,People,No,No,Yes,No,No,Demanding,No,PC,No,Cautious,No,Umm...,No,Socialize,No,In-person,No,Yes,Yes,Yes,Yay people!,Yes,No,No,,,,,No,No,No,No,No,Own,,,,,,,Check!,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,43
6631,1985,Female,"$75,000 - $100,000",Married (w/kids),Master's Degree,Republican,1,No,Yes,No,No,No,No,Public,No,No,No,,,Yes,Yes,Science,Try first,Yes,Yes,Yes,No,Receiving,Yes,,,No,Yes,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,End,Yes,Yes,Circumstances,No,Yes,No,Yes,No,Mysterious,Yes,Yes,Tunes,Technology,Yes,Yes,No,No,Yes,Supportive,Yes,PC,Yes,Cautious,No,Yes!,No,Space,No,,,,Yes,,Yay people!,No,No,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Rent,Optimist,Dad,No,No,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,92
6632,1965,Female,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Independent,0,,Yes,No,Yes,No,No,Public,No,Yes,No,,,,,,,No,No,Yes,No,Giving,Yes,No,Pragmatist,Yes,Yes,,,,,,Yes,Yes,Yes,A.M.,No,Start,Yes,No,Me,No,Yes,Yes,Yes,No,Mysterious,No,No,Talk,People,No,Yes,Yes,Yes,Yes,Supportive,Yes,PC,Yes,Cautious,No,Umm...,No,Socialize,Yes,Online,Yes,No,Yes,Yes,Grrr people,No,Yes,No,Yes,No,No,No,Yes,,No,No,No,Own,Pessimist,Dad,No,No,No,Yes,Check!,Yes,No,No,No,No,No,Yes,Yes,No,,87
6635,1992,Female,,Single (no kids),Current Undergraduate,Independent,1,,No,No,No,Yes,Yes,Private,Yes,Yes,No,No,Yes,Yes,Yes,Science,Try first,No,No,Yes,No,Giving,Yes,Yes,Idealist,Yes,No,Hot headed,Odd hours,No,Right,Yes,No,No,No,A.M.,No,Start,Yes,No,Circumstances,Yes,No,Yes,No,No,TMI,No,No,Tunes,People,Yes,Yes,Yes,Yes,Yes,Supportive,No,Mac,No,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,No,Grrr people,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Rent,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,100
6636,1995,Female,"$25,001 - $50,000",Single (no kids),Current K-12,Democrat,1,Yes,Yes,No,No,No,No,Public,No,,,,,Yes,,,Study first,No,No,No,No,Giving,Yes,Yes,,No,Yes,Hot headed,Standard hours,No,Right,No,No,No,Yes,P.M.,No,,,,Circumstances,,,No,,No,Mysterious,No,No,,Technology,No,Yes,Yes,No,,Demanding,No,Mac,Yes,Cautious,Yes,Umm...,No,Space,No,In-person,No,No,No,No,Grrr people,No,No,No,No,No,Yes,,Yes,Yes,No,No,No,Rent,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,,,,,Yes,81
6642,1971,Male,"$75,000 - $100,000",Married (w/kids),Associate's Degree,Republican,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,End,Yes,Yes,,No,No,Yes,No,No,Mysterious,No,No,Tunes,Technology,No,,,,,,,,No,Cautious,Yes,Yes!,No,Space,Yes,In-person,Yes,No,Yes,Yes,Grrr people,,,,,,,,Yes,No,Yes,No,No,Own,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,,,,,,46
6649,1998,Male,,,,,0,Yes,No,Yes,No,Yes,No,Private,Yes,Yes,No,Yes,No,Yes,Yes,Science,Study first,No,No,No,No,Receiving,Yes,No,Idealist,No,,,Standard hours,No,,No,Yes,,Yes,P.M.,,,,Yes,,Yes,Yes,,Yes,No,,No,No,,,No,No,Yes,No,No,,No,PC,,,Yes,,No,,Yes,,,No,,Yes,Yay people!,Yes,,Yes,No,No,No,Yes,No,No,No,Yes,No,Own,Pessimist,,Yes,No,Yes,Yes,,Yes,No,No,No,Yes,,Yes,No,No,Yes,77
6650,NA,,,,,,0,,,,,Yes,Yes,,,,,,,No,Yes,Science,,Yes,No,,No,Giving,Yes,Yes,Pragmatist,,Yes,,,No,Happy,,No,No,,P.M.,,,,Yes,,,,Yes,,Yes,,No,,Talk,People,,,,,No,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Own,Pessimist,Dad,No,Yes,Yes,No,Nope,Yes,Yes,No,Yes,Yes,No,,,,No,41
6652,1977,Female,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Independent,0,No,No,Yes,No,Yes,No,Private,No,No,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,No,,Yes,Giving,Yes,No,,No,Yes,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,Yes,P.M.,,End,,No,Circumstances,,No,No,Yes,,TMI,No,Yes,Talk,Technology,No,,Yes,No,No,Demanding,No,,Yes,Cautious,Yes,Yes!,No,Space,Yes,Online,No,,Yes,,,,,,,Yes,,,Yes,No,No,Yes,,,,,,Yes,Yes,,,No,,,,,,Only-child,Yes,No,,71
6654,1989,Female,"$25,001 - $50,000",Married (no kids),Current Undergraduate,Democrat,1,No,Yes,No,No,No,No,Public,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunes,Technology,No,Yes,No,Yes,No,Demanding,No,PC,Yes,Cautious,Yes,Umm...,Yes,Space,No,In-person,No,No,No,No,Grrr people,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,Own,Optimist,Mom,No,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,61
6656,1965,Female,"$25,001 - $50,000",Married (w/kids),Bachelor's Degree,Other,1,Yes,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,Yes,No,Yes,Giving,Yes,No,Idealist,Yes,Yes,,,,,,Yes,Yes,Yes,A.M.,Yes,Start,Yes,Yes,Circumstances,No,No,No,Yes,No,TMI,No,Yes,,,,,,,Yes,Demanding,Yes,PC,Yes,Risk-friendly,No,Yes!,No,Socialize,Yes,In-person,Yes,No,Yes,No,Yay people!,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Own,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,90
6657,1953,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Democrat,1,,,,,No,Yes,Private,No,Yes,No,No,Yes,No,Yes,Science,Try first,No,Yes,Yes,,,Yes,Yes,Pragmatist,No,No,,,,,,,,,P.M.,Yes,End,No,No,Me,,,,,No,Mysterious,No,No,,,Yes,No,Yes,No,Yes,Supportive,No,PC,No,,,,No,,,Online,No,Yes,No,Yes,Grrr people,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,Own,Optimist,Dad,No,Yes,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,,Yes,Yes,75
6658,NA,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Standard hours,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,No,Yes,,,,Yes,Cautious,No,Umm...,No,,Yes,,No,,,,,Yes,No,No,,No,Yes,,Yes,Yes,No,No,No,Own,,,,,,,,,,No,Yes,Yes,Yes,Yes,,,,28
6659,1999,Female,"$25,001 - $50,000",Single (no kids),Current K-12,Republican,0,,Yes,,No,Yes,Yes,Public,Yes,No,Yes,No,No,No,Yes,Art,Try first,Yes,Yes,Yes,,,Yes,Yes,Idealist,No,Yes,Hot headed,Standard hours,No,Right,No,No,No,Yes,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,No,Yes,Yes,TMI,No,No,Tunes,People,No,Yes,Yes,No,,Supportive,No,,,Risk-friendly,Yes,Yes!,No,Socialize,No,In-person,,Yes,Yes,Yes,Yay people!,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Own,Optimist,Mom,Yes,No,Yes,Yes,Nope,No,No,No,No,Yes,Yes,Yes,Yes,No,,92
6660,1992,Male,"$25,001 - $50,000",Single (no kids),High School Diploma,Republican,1,Yes,Yes,No,Yes,Yes,No,Public,No,Yes,No,Yes,No,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,No,Yes,Pragmatist,Yes,No,Hot headed,Odd hours,No,Happy,No,No,No,No,P.M.,Yes,End,No,Yes,Circumstances,Yes,No,Yes,Yes,Yes,Mysterious,Yes,No,Talk,People,No,No,Yes,Yes,Yes,Demanding,No,Mac,Yes,Risk-friendly,No,Yes!,Yes,Space,No,In-person,No,Yes,,,,Yes,Yes,Yes,No,No,No,No,Yes,,,,,,Pessimist,Dad,Yes,No,No,Yes,Check!,Yes,No,No,Yes,,Yes,Yes,No,No,,91
